"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,896426,2019000914867,45201.6,2019008964261,260036,1,2,31888.8,1,0,1,43,6,2,200,0,0,6,63,1,10,50000,1,11
2019,201901,896426,2019000914867,45201.6,2019008964261,260036,1,3,35913.6,0,0,1,21,6,1,100,2,200,6,63,1,10,32000,1,11
2019,201901,896581,2019000917859,50464.8,2019008965811,380636,1,1,50464.8,0,0,2,64,1,1,100,0,0,11,115,1,10,100000,1,11
2019,201901,896735,2019000920697,19969.2,2019008967351,200236,1,1,19969.2,1,1,1,33,1,1,100,0,0,11,116,1,10,69000,1,11
2019,201901,896735,2019000920697,19969.2,2019008967351,200236,1,2,7894.8,1,1,2,34,1,1,100,3,300,11,114,1,10,77000,1,11
2019,201901,896890,2019000923320,5108.4,2019008968901,220236,1,1,5108.4,1,0,1,51,1,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,896890,2019000923320,5108.4,2019008968901,220236,1,2,6501.6,1,0,2,46,1,1,100,0,0,7,71,1,10,30000,1,11
2019,201901,896890,2019000923320,5108.4,2019008968901,220236,1,3,8823.6,0,0,2,18,6,1,100,0,0,7,71,1,10,4000,1,11
2019,201901,897045,2019000925991,2941.2,2019008970451,150036,1,1,2786.4,0,0,2,60,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,897045,2019000925991,2941.2,2019008970451,150036,1,2,2786.4,0,0,1,62,1,1,100,0,0,0,2,1,10,80000,1,11
2019,201901,897355,2019000931995,15634.8,2019008973551,390236,1,1,15634.8,0,0,1,32,1,6,643,0,0,11,115,1,10,75000,1,11
2019,201901,897664,2019000937237,6037.2,2019008976641,370936,1,1,6037.2,0,0,1,43,6,6,600,0,0,10,101,1,10,120000,1,11
2019,201901,897664,2019000937237,6037.2,2019008976641,370936,1,2,7894.8,2,0,2,41,4,6,600,0,0,10,101,1,10,6200,1,11
2019,201901,897664,2019000937237,6037.2,2019008976641,370936,1,4,6656.4,0,0,2,21,6,6,600,0,0,7,71,1,10,20000,1,11
2019,201901,898283,2019000948443,10062.0,2019008982831,310536,1,1,10062.0,0,0,1,49,6,1,100,0,0,10,101,1,10,125000,1,11
2019,201901,898438,2019000951586,11300.4,2019008984381,321036,1,1,11300.4,3,0,1,60,1,1,100,0,0,2,26,1,10,75000,1,11
2019,201901,898438,2019000951586,11300.4,2019008984381,321036,1,2,11764.8,3,0,2,59,1,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,898438,2019000951586,11300.4,2019008984381,321036,1,4,11764.8,0,0,2,30,6,1,100,0,0,11,114,1,10,62000,1,11
2019,201901,898438,2019000951586,11300.4,2019008984381,321036,1,5,13312.8,0,0,1,25,6,1,100,0,0,10,101,1,10,15600,1,11
2019,201901,898593,2019000954259,6346.8,2019008985931,320136,1,1,6501.6,3,1,1,45,1,1,100,0,0,11,114,1,10,350000,1,11
2019,201901,898593,2019000954259,6346.8,2019008985931,320136,1,2,6346.8,3,1,2,42,1,1,100,0,0,11,114,1,10,275000,1,11
2019,201901,898748,2019000957013,13777.2,2019008987481,370536,1,1,13777.2,2,0,2,45,1,2,200,2,200,11,114,1,10,2400,1,11
2019,201901,898748,2019000957013,13777.2,2019008987481,370536,1,2,15015.6,2,0,1,49,1,2,200,4,460,6,63,1,10,30000,1,11
2019,201901,898748,2019000957013,13777.2,2019008987481,370536,1,3,13158.0,0,0,1,20,6,2,200,2,200,5,50,1,10,14000,1,11
2019,201901,899057,2019000962979,4334.4,2019008990571,240236,1,1,4334.4,1,0,2,53,1,1,100,0,0,8,81,1,10,25000,1,11
2019,201901,899057,2019000962979,4334.4,2019008990571,240236,1,2,3096.0,1,0,1,54,1,1,100,0,0,6,64,1,10,60000,2,20
2019,201901,899057,2019000962979,4334.4,2019008990571,240236,1,3,7894.8,0,0,2,20,6,1,100,0,0,7,71,1,10,5000,1,11
2019,201901,899212,2019000966065,35913.6,2019008992121,300336,1,1,35758.8,1,1,2,37,1,2,200,0,0,8,81,1,10,60000,1,11
2019,201901,899212,2019000966065,35913.6,2019008992121,300336,1,2,22910.4,1,1,1,47,1,2,200,0,0,8,81,1,10,85000,1,11
2019,201901,899367,2019000969005,16718.4,2019008993671,240236,1,1,16873.2,1,0,2,42,1,1,100,0,0,11,114,1,10,67000,1,11
2019,201901,899367,2019000969005,16718.4,2019008993671,240236,1,2,13158.0,1,0,1,46,1,1,100,0,0,8,81,1,10,59000,1,11
2019,201901,899522,2019000971501,11145.6,2019008995221,90136,1,1,11145.6,0,0,2,60,1,1,100,0,0,6,64,1,10,25000,1,11
2019,201901,899677,2019000974125,13622.4,2019008996771,380336,1,1,13622.4,0,0,1,53,6,1,100,0,0,11,116,1,10,90000,1,11
2019,201901,899831,2019000976916,37771.2,2019008998311,330836,1,1,37771.2,0,0,2,58,6,1,100,0,0,6,63,1,10,79000,1,11
2019,201901,899831,2019000976916,37771.2,2019008998311,330836,1,2,39938.4,0,0,1,58,6,1,100,2,200,6,63,1,10,80000,1,11
2019,201901,899986,2019000979669,3405.6,2019008999861,250036,1,1,3250.8,1,0,1,51,1,1,100,0,0,6,64,1,10,65000,2,20
2019,201901,900296,2019000985529,13622.4,2019009002961,110236,1,1,13622.4,1,0,1,44,1,1,100,0,0,7,71,1,10,80000,1,11
2019,201901,900296,2019000985529,13622.4,2019009002961,110236,1,2,12074.4,1,0,2,43,1,1,100,0,0,7,71,1,10,30000,1,11
2019,201901,900451,2019000988645,10836.0,2019009004511,330536,1,2,11610.0,3,2,1,25,1,1,100,4,423,6,63,1,10,38000,1,11
2019,201901,900605,2019000991363,14241.6,2019009006051,90536,1,1,14086.8,3,0,2,36,4,1,100,0,0,11,114,1,10,57000,1,11
2019,201901,900760,2019000994382,11455.2,2019009007601,400636,1,1,11455.2,0,0,2,49,1,1,100,0,0,7,71,1,10,160000,1,11
2019,201901,900760,2019000994382,11455.2,2019009007601,400636,1,2,10371.6,0,0,1,47,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,900915,2019000997626,11610.0,2019009009151,290336,1,1,11764.8,2,0,1,56,1,1,100,0,0,8,81,1,10,94000,1,11
2019,201901,900915,2019000997626,11610.0,2019009009151,290336,1,2,11764.8,2,0,2,56,1,1,100,0,0,6,63,1,10,35000,1,11
2019,201901,901379,2019001006740,2631.6,2019009013791,100036,1,1,2631.6,1,0,1,49,1,1,100,0,0,6,63,1,10,55000,1,11
2019,201901,901379,2019001006740,2631.6,2019009013791,100036,1,3,1393.2,1,0,2,51,1,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,901534,2019001009474,13622.4,2019009015341,290136,1,1,13622.4,0,0,1,50,6,1,100,0,0,7,71,1,10,18000,1,11
2019,201901,901689,2019001012143,10990.8,2019009016891,400136,1,1,10990.8,0,0,2,28,6,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,901689,2019001012143,10990.8,2019009016891,400136,1,2,8514.0,0,0,2,27,6,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,902153,2019001020793,7120.8,2019009021531,100036,1,1,7120.8,0,0,1,29,6,1,100,0,0,7,71,1,10,31000,1,11
2019,201901,902618,2019001029246,12384.0,2019009026181,330436,1,1,12229.2,0,0,1,62,1,1,100,0,0,8,81,1,10,105000,2,20
2019,201901,902618,2019001029246,12384.0,2019009026181,330436,1,2,10681.2,0,0,2,61,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,902927,2019001034983,15944.4,2019009029271,410836,1,1,15944.4,0,0,1,59,1,1,100,0,0,10,101,1,10,147000,1,11
2019,201901,902927,2019001034983,15944.4,2019009029271,410836,1,2,17647.2,0,0,2,48,1,1,100,0,0,11,114,1,10,125000,1,11
2019,201901,903237,2019001040646,9597.6,2019009032371,270236,1,1,9597.6,0,0,1,52,1,1,100,0,0,11,114,1,10,84000,1,11
2019,201901,903237,2019001040646,9597.6,2019009032371,270236,1,2,8668.8,0,0,2,54,1,1,100,0,0,10,101,1,10,104000,1,11
2019,201901,903392,2019001043444,11300.4,2019009033921,220236,1,1,11455.2,0,0,1,62,1,1,100,0,0,6,63,1,10,22300,1,11
2019,201901,903392,2019001043444,11300.4,2019009033921,220236,1,2,8204.4,0,0,2,52,1,1,100,0,0,6,61,1,10,40100,1,11
2019,201901,903547,2019001046563,16873.2,2019009035471,50036,1,1,16873.2,0,0,1,57,4,1,100,0,0,6,63,1,10,65000,1,11
2019,201901,903701,2019001049610,76626.0,2019009037011,180236,1,1,76626.0,2,0,1,40,3,1,100,0,0,10,101,1,10,38000,1,11
2019,201901,903856,2019001052334,12074.4,2019009038561,401536,1,1,12074.4,0,0,2,41,6,1,100,0,0,11,115,1,10,137000,1,11
2019,201901,904166,2019001058051,7894.8,2019009041661,401736,1,1,7894.8,0,0,2,24,6,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,904321,2019001060859,8823.6,2019009043211,330836,1,2,10371.6,0,0,2,54,1,1,100,0,0,7,71,1,10,7000,1,11
2019,201901,904630,2019001066676,5263.2,2019009046301,100036,1,1,5263.2,0,0,2,54,5,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,904785,2019001069110,10371.6,2019009047851,310136,1,1,10216.8,0,0,1,54,2,1,100,0,0,11,115,1,10,170000,1,11
2019,201901,905095,2019001074870,51858.0,2019009050951,270136,1,1,51858.0,0,0,1,59,6,1,100,0,0,6,63,1,10,42000,1,11
2019,201901,905249,2019001077499,11610.0,2019009052491,410936,1,1,11764.8,2,0,2,42,6,1,100,1,100,6,63,1,10,30000,1,11
2019,201901,905404,2019001080429,15789.6,2019009054041,310336,1,1,15789.6,0,0,2,56,6,1,100,0,0,7,71,1,10,19700,1,11
2019,201901,905559,2019001083413,21207.6,2019009055591,401236,1,2,20124.0,0,0,2,48,6,4,400,0,0,6,63,1,10,15000,1,11
2019,201901,905714,2019001086080,11610.0,2019009057141,250036,1,1,11610.0,3,0,2,40,1,1,100,0,0,8,81,1,10,9000,1,11
2019,201901,905714,2019001086080,11610.0,2019009057141,250036,1,2,11455.2,3,0,1,41,1,1,100,0,0,7,71,1,10,41000,1,11
2019,201901,905714,2019001086080,11610.0,2019009057141,250036,1,3,11145.6,0,0,2,18,6,1,100,0,0,5,50,1,10,4000,1,11
2019,201901,905869,2019001089110,22446.0,2019009058691,380836,1,1,22446.0,0,0,2,58,4,1,100,0,0,10,101,1,10,175000,1,11
2019,201901,906023,2019001091755,28947.6,2019009060231,400536,1,2,25387.2,0,0,1,57,1,1,100,0,0,11,115,1,10,665000,1,11
2019,201901,906178,2019001094936,24148.8,2019009061781,400136,1,2,22291.2,2,0,2,48,4,2,200,4,460,6,63,1,10,21000,1,11
2019,201901,906178,2019001094936,24148.8,2019009061781,400136,1,4,17802.0,0,0,2,22,6,2,200,4,460,8,81,1,10,20600,1,11
2019,201901,906333,2019001097536,3560.4,2019009063331,40336,1,1,3715.2,2,0,1,42,1,1,100,0,0,6,65,1,10,41000,1,11
2019,201901,906333,2019001097536,3560.4,2019009063331,40336,1,2,3715.2,2,0,2,41,1,1,100,0,0,8,81,1,10,68000,1,11
2019,201901,906797,2019001105538,9752.4,2019009067971,410136,1,1,9907.2,0,0,1,35,1,1,100,0,0,10,101,1,10,55000,2,20
2019,201901,906797,2019001105538,9752.4,2019009067971,410136,1,2,9133.2,0,0,2,29,1,7,700,0,0,11,114,1,10,70000,1,11
2019,201901,907262,2019001113602,21826.8,2019009072621,170036,1,1,21826.8,0,0,1,63,1,1,100,0,0,3,30,1,10,0,1,13
2019,201901,907417,2019001116530,20588.4,2019009074171,310536,1,1,20433.6,2,0,1,49,1,1,100,0,0,10,101,1,10,130000,1,11
2019,201901,907417,2019001116530,20588.4,2019009074171,310536,1,2,20898.0,2,0,2,45,1,1,100,0,0,10,101,1,10,95000,1,11
2019,201901,908036,2019001127974,7120.8,2019009080361,310336,1,1,7120.8,1,0,2,59,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,908036,2019001127974,7120.8,2019009080361,310336,1,2,8823.6,1,0,1,58,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,908036,2019001127974,7120.8,2019009080361,310336,1,3,15015.6,0,0,1,20,6,1,100,0,0,6,65,1,10,7000,1,11
2019,201901,908191,2019001130803,26470.8,2019009081911,380236,1,1,26470.8,0,0,2,53,6,2,200,0,0,10,101,1,10,74000,1,11
2019,201901,908655,2019001138879,7430.4,2019009086551,290336,1,1,7275.6,2,1,2,42,1,1,100,0,0,7,71,1,10,25000,1,11
2019,201901,908655,2019001138879,7430.4,2019009086551,290336,1,2,6811.2,2,1,1,52,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,908965,2019001144034,35913.6,2019009089651,320636,1,1,35913.6,2,0,2,51,4,2,200,0,0,7,71,1,10,40000,1,11
2019,201901,908965,2019001144034,35913.6,2019009089651,320636,1,2,41331.6,0,0,2,23,6,2,200,0,0,10,101,1,10,40000,1,11
2019,201901,908965,2019001144034,35913.6,2019009089651,320636,1,4,44118.0,0,0,2,35,6,2,200,0,0,6,63,1,10,20000,1,11
2019,201901,909119,2019001146538,2476.8,2019009091191,150036,1,1,2322.0,0,0,2,64,4,1,100,0,0,4,40,1,10,42000,1,11
2019,201901,909274,2019001149453,12229.2,2019009092741,380436,1,1,12074.4,0,0,2,43,6,2,200,0,0,11,115,1,10,255000,1,11
2019,201901,909429,2019001152402,7740.0,2019009094291,240136,1,1,7740.0,0,0,1,61,4,1,100,0,0,8,81,1,10,60000,1,11
2019,201901,909584,2019001155576,9597.6,2019009095841,120436,1,1,9752.4,0,0,1,56,1,1,100,0,0,6,63,1,10,92000,1,11
2019,201901,909739,2019001158576,23374.8,2019009097391,300236,1,2,13467.6,2,0,2,63,1,6,600,0,0,10,101,1,10,50000,1,11
2019,201901,909739,2019001158576,23374.8,2019009097391,300236,1,3,15325.2,0,0,2,36,6,6,600,0,0,11,114,1,10,16500,1,11
2019,201901,909739,2019001158576,23374.8,2019009097391,300236,1,4,33282.0,0,0,2,29,6,6,600,0,0,10,101,1,10,35000,1,11
2019,201901,909893,2019001161304,15480.0,2019009098931,370436,1,2,9288.0,0,0,2,38,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,910048,2019001163826,16718.4,2019009100481,270236,1,1,16718.4,2,0,2,56,1,1,100,0,0,10,101,1,10,98000,1,11
2019,201901,910513,2019001172737,13932.0,2019009105131,320736,1,2,15789.6,0,0,2,65,1,6,620,0,0,10,101,1,10,110000,1,11
2019,201901,910667,2019001175515,17182.8,2019009106671,410536,1,1,17182.8,1,0,2,44,6,1,100,4,423,10,101,1,10,44300,1,11
2019,201901,910822,2019001178467,13312.8,2019009108221,400136,1,1,13312.8,0,0,1,30,6,6,620,0,0,11,114,1,10,93000,1,11
2019,201901,910822,2019001178467,13312.8,2019009108221,400136,1,2,15325.2,0,0,2,29,6,6,620,0,0,11,114,1,10,65000,1,11
2019,201901,910977,2019001181466,11919.6,2019009109771,310336,1,1,11919.6,2,0,1,56,1,1,100,0,0,11,114,1,10,12000,1,11
2019,201901,910977,2019001181466,11919.6,2019009109771,310336,1,3,11919.6,0,0,2,18,6,1,100,0,0,6,63,1,10,2000,1,11
2019,201901,911132,2019001184147,5263.2,2019009111321,140036,1,1,5263.2,0,0,1,54,1,1,100,0,0,7,71,1,10,68000,1,11
2019,201901,911132,2019001184147,5263.2,2019009111321,140036,1,2,3715.2,0,0,2,50,1,1,100,0,0,10,101,1,10,38000,1,11
2019,201901,911287,2019001186822,3250.8,2019009112871,40336,1,1,3250.8,1,0,2,50,4,1,100,0,0,10,101,1,10,61000,1,11
2019,201901,911596,2019001192601,19969.2,2019009115961,180236,1,1,19969.2,1,0,1,51,4,1,100,0,0,10,101,1,10,196000,1,11
2019,201901,911596,2019001192601,19969.2,2019009115961,180236,1,2,26780.4,0,0,1,24,6,1,100,0,0,7,71,1,10,10200,1,11
2019,201901,911596,2019001192601,19969.2,2019009115961,180236,1,3,33127.2,0,0,2,22,6,1,100,0,0,7,71,1,10,22900,1,11
2019,201901,911751,2019001195585,8514.0,2019009117511,220236,1,2,7120.8,1,0,2,56,1,4,400,0,0,6,63,1,10,14400,1,11
2019,201901,911751,2019001195585,8514.0,2019009117511,220236,1,3,13777.2,0,0,1,30,6,4,400,0,0,10,101,1,10,19900,1,11
2019,201901,911906,2019001198475,23220.0,2019009119061,410836,1,1,23374.8,0,0,1,40,1,1,100,0,0,6,65,1,10,75000,1,11
2019,201901,911906,2019001198475,23220.0,2019009119061,410836,1,2,30650.4,0,0,2,33,1,1,100,0,0,7,71,1,10,11700,1,11
2019,201901,912061,2019001201407,14860.8,2019009120611,400236,1,1,14860.8,0,0,1,34,6,1,100,0,0,10,101,1,10,0,1,11
2019,201901,912370,2019001207559,19814.4,2019009123701,100036,1,6,13158.0,0,0,2,26,6,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,912680,2019001213505,7120.8,2019009126801,280236,1,1,7275.6,1,0,1,61,1,1,100,0,0,10,101,1,10,4200,1,11
2019,201901,912680,2019001213505,7120.8,2019009126801,280236,1,2,9752.4,1,0,2,59,1,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,912835,2019001216175,18266.4,2019009128351,381036,1,1,18266.4,2,0,1,45,1,1,100,0,0,10,101,1,10,350000,1,11
2019,201901,912835,2019001216175,18266.4,2019009128351,381036,1,2,24458.4,2,0,2,45,1,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,912989,2019001219556,17492.4,2019009129891,380136,1,1,17492.4,0,0,2,41,6,1,100,0,0,11,114,1,10,100000,1,11
2019,201901,913299,2019001225292,8204.4,2019009132991,120436,1,1,8204.4,0,0,1,34,1,1,100,0,0,7,71,1,10,60000,1,11
2019,201901,913299,2019001225292,8204.4,2019009132991,120436,1,2,7894.8,0,0,2,30,1,1,100,0,0,11,114,1,10,83000,1,11
2019,201901,913454,2019001228307,7275.6,2019009134541,40336,1,1,7120.8,1,0,1,45,1,1,100,0,0,7,71,1,10,52000,1,11
2019,201901,913454,2019001228307,7275.6,2019009134541,40336,1,2,12693.6,1,0,2,43,1,1,100,0,0,8,81,1,10,43000,1,11
2019,201901,913609,2019001230989,40402.8,2019009136091,200136,1,1,40402.8,0,0,1,42,4,2,200,0,0,8,81,1,12,42000,1,11
2019,201901,913918,2019001236968,6037.2,2019009139181,310236,1,2,4644.0,0,0,2,50,1,2,200,0,0,7,71,1,10,66000,1,11
2019,201901,913918,2019001236968,6037.2,2019009139181,310236,1,4,6346.8,1,0,2,35,6,1,100,4,414,6,64,1,10,28800,1,11
2019,201901,913918,2019001236968,6037.2,2019009139181,310236,1,5,8668.8,0,0,1,32,6,8,837,0,0,6,64,1,10,30700,1,11
2019,201901,914537,2019001248347,34984.8,2019009145371,320636,1,1,34984.8,0,0,2,51,4,2,200,0,0,11,114,1,10,100000,1,11
2019,201901,914692,2019001251266,12229.2,2019009146921,120436,1,2,10526.4,0,0,1,22,6,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,915002,2019001257365,10836.0,2019009150021,401536,1,1,10990.8,0,0,1,29,1,1,100,0,0,10,101,1,10,105000,2,20
2019,201901,915002,2019001257365,10836.0,2019009150021,401536,1,2,9752.4,0,0,2,26,1,1,100,0,0,11,114,1,10,100000,1,11
2019,201901,915157,2019001260365,13158.0,2019009151571,400336,1,1,13158.0,0,0,2,54,4,2,200,0,0,11,114,1,10,67000,1,11
2019,201901,915466,2019001265702,6966.0,2019009154661,370936,1,2,6192.0,2,0,2,38,1,2,200,4,460,2,26,1,10,30000,1,11
2019,201901,915621,2019001268667,35913.6,2019009156211,270136,1,1,35913.6,1,0,2,41,1,1,100,0,0,11,114,1,10,65000,1,11
2019,201901,915621,2019001268667,35913.6,2019009156211,270136,1,2,25696.8,1,0,1,46,1,1,100,0,0,7,71,1,10,120000,1,13
2019,201901,915931,2019001274297,10216.8,2019009159311,370436,1,1,10216.8,0,0,1,30,1,8,818,0,0,11,114,1,10,160000,1,11
2019,201901,915931,2019001274297,10216.8,2019009159311,370436,1,6,11919.6,0,0,2,52,6,8,818,0,0,11,114,1,10,50000,1,11
2019,201901,916240,2019001280150,18421.2,2019009162401,120136,1,1,18576.0,0,0,1,30,6,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,916240,2019001280150,18421.2,2019009162401,120136,1,2,15944.4,0,0,1,30,6,1,100,0,0,7,71,1,10,33000,1,11
2019,201901,916395,2019001283311,5263.2,2019009163951,130036,1,1,5263.2,1,0,1,51,1,1,100,0,0,11,114,1,10,150000,1,11
2019,201901,916395,2019001283311,5263.2,2019009163951,130036,1,2,9597.6,1,0,2,53,1,1,100,0,0,11,114,1,10,25000,1,11
2019,201901,916550,2019001286141,8668.8,2019009165501,370436,1,1,8668.8,3,0,1,57,1,6,610,0,0,10,101,1,10,22000,1,11
2019,201901,916859,2019001291563,26625.6,2019009168591,410736,1,4,20124.0,0,0,1,22,6,4,400,0,0,6,65,1,10,0,1,11
2019,201901,916859,2019001291563,26625.6,2019009168591,410736,1,5,20124.0,0,0,1,20,6,4,400,0,0,6,63,1,10,30000,1,11
2019,201901,916859,2019001291563,26625.6,2019009168591,410736,1,7,27090.0,1,1,1,35,1,4,400,0,0,2,23,1,10,30000,1,11
2019,201901,917169,2019001297732,9288.0,2019009171691,50036,1,1,9288.0,0,0,1,60,6,1,100,0,0,8,81,1,10,49000,1,11
2019,201901,917324,2019001300677,10990.8,2019009173241,70436,1,1,10836.0,1,0,1,47,4,1,100,0,0,2,26,1,10,4800,1,11
2019,201901,917324,2019001300677,10990.8,2019009173241,70436,1,2,8978.4,1,0,2,43,4,1,100,0,0,6,63,1,10,22400,1,11
2019,201901,917479,2019001303458,42260.4,2019009174791,70136,1,1,42105.6,2,2,2,21,6,2,200,0,0,6,65,1,10,5400,1,11
2019,201901,917943,2019001312209,7120.8,2019009179431,410136,1,1,7275.6,0,0,2,24,6,8,812,0,0,10,101,1,10,45000,1,11
2019,201901,917943,2019001312209,7120.8,2019009179431,410136,1,3,7120.8,0,0,1,24,6,1,100,0,0,10,101,1,10,26000,1,11
2019,201901,917943,2019001312209,7120.8,2019009179431,410136,1,4,7585.2,0,0,2,24,6,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,918253,2019001318146,12693.6,2019009182531,40336,1,2,32353.2,1,0,2,62,4,1,100,0,0,10,101,1,10,2100,1,11
2019,201901,918253,2019001318146,12693.6,2019009182531,40336,1,3,22600.8,0,0,1,29,6,1,100,0,0,7,71,1,10,4200,1,11
2019,201901,918872,2019001329653,10062.0,2019009188721,400436,1,1,9907.2,0,0,1,32,1,1,100,0,0,10,101,1,10,155000,1,11
2019,201901,918872,2019001329653,10062.0,2019009188721,400436,1,2,9133.2,0,0,2,30,1,1,100,0,0,10,101,1,10,75000,1,11
2019,201901,919181,2019001335472,2786.4,2019009191811,320236,1,2,2476.8,0,0,1,62,1,1,100,0,0,10,101,1,10,143000,1,11
2019,201901,919336,2019001338790,19969.2,2019009193361,370936,1,1,19969.2,1,0,1,37,2,2,200,0,0,6,63,1,10,60000,1,11
2019,201901,919336,2019001338790,19969.2,2019009193361,370936,1,3,13467.6,0,0,2,31,6,2,200,0,0,6,65,1,10,7800,1,11
2019,201901,919801,2019001347094,22291.2,2019009198011,80036,1,1,22291.2,2,2,1,31,1,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,919801,2019001347094,22291.2,2019009198011,80036,1,2,19659.6,2,2,2,30,1,1,100,0,0,11,114,1,10,30000,1,11
2019,201901,919955,2019001349847,11610.0,2019009199551,380636,1,1,11455.2,0,0,1,58,1,1,100,0,0,10,101,1,10,665000,1,11
2019,201901,920110,2019001352934,6346.8,2019009201101,300336,1,1,6346.8,0,0,2,59,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,920110,2019001352934,6346.8,2019009201101,300336,1,2,5263.2,0,0,1,57,1,1,100,0,0,6,65,1,10,60000,1,11
2019,201901,920420,2019001358656,8359.2,2019009204201,331136,1,2,11145.6,0,0,1,27,6,2,200,0,0,6,63,1,10,8000,1,11
2019,201901,920420,2019001358656,8359.2,2019009204201,331136,1,3,10371.6,0,0,1,22,6,2,200,0,0,6,63,1,10,7800,1,11
2019,201901,920575,2019001361866,11610.0,2019009205751,400836,1,1,11610.0,0,0,2,62,3,2,200,0,0,11,114,1,10,4000,1,11
2019,201901,920729,2019001364826,3250.8,2019009207291,150036,1,1,3250.8,0,0,1,55,2,1,100,0,0,8,81,1,10,80000,1,11
2019,201901,920884,2019001367953,19195.2,2019009208841,190036,1,2,21672.0,0,0,1,47,4,1,100,0,0,6,63,1,10,85000,1,11
2019,201901,921039,2019001370966,12538.8,2019009210391,100036,1,1,12538.8,3,2,2,37,1,1,100,0,0,7,71,1,10,32000,1,11
2019,201901,921039,2019001370966,12538.8,2019009210391,100036,1,2,16718.4,3,2,1,39,1,1,100,0,0,6,63,1,10,14000,1,11
2019,201901,921194,2019001373640,7275.6,2019009211941,120636,1,3,6192.0,0,0,2,57,1,1,100,0,0,6,63,1,10,15000,1,11
2019,201901,921349,2019001376303,12538.8,2019009213491,321036,1,1,12538.8,0,0,1,64,1,1,100,0,0,7,71,1,10,108000,1,11
2019,201901,921349,2019001376303,12538.8,2019009213491,321036,1,2,13003.2,0,0,2,57,1,1,100,0,0,8,81,1,10,96000,1,11
2019,201901,921503,2019001379620,16718.4,2019009215031,380136,1,1,16873.2,0,0,2,42,6,5,500,0,0,10,101,1,10,180000,1,11
2019,201901,921658,2019001382493,21981.6,2019009216581,411236,1,1,21981.6,0,0,1,44,1,1,100,4,498,0,2,1,10,36400,1,11
2019,201901,921813,2019001385511,14086.8,2019009218131,200236,1,1,14086.8,0,0,2,29,6,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,921813,2019001385511,14086.8,2019009218131,200236,1,2,12538.8,0,0,1,28,6,1,100,0,0,6,65,1,10,30000,1,11
2019,201901,922123,2019001390691,14241.6,2019009221231,401736,1,2,16718.4,0,0,2,31,1,1,100,0,0,11,114,1,10,28000,1,11
2019,201901,922277,2019001393462,13003.2,2019009222771,390336,1,3,9288.0,0,0,1,19,6,1,100,0,0,5,50,1,10,400,1,11
2019,201901,922432,2019001396301,5263.2,2019009224321,90536,1,1,5263.2,0,0,1,61,1,1,100,0,0,6,63,1,10,100000,1,11
2019,201901,922587,2019001398856,10990.8,2019009225871,410836,1,1,10990.8,0,0,2,31,1,1,100,0,0,11,116,1,10,135000,1,11
2019,201901,922587,2019001398856,10990.8,2019009225871,410836,1,2,8514.0,0,0,1,31,1,4,400,0,0,10,101,1,10,135000,1,11
2019,201901,922742,2019001402085,7585.2,2019009227421,410336,1,2,6192.0,2,0,2,47,1,4,400,0,0,6,61,1,10,20000,1,11
2019,201901,923051,2019001407705,13003.2,2019009230511,220336,1,1,12848.4,0,0,1,50,3,1,100,0,0,6,63,1,10,46000,1,11
2019,201901,924599,2019010033840,15634.8,2019009245991,450037,4,1,15634.8,0,0,1,19,6,1,100,0,0,6,63,1,14,21000,1,12
2019,201901,925219,2019010050688,13932.0,2019009252191,500237,4,1,13932.0,0,0,1,33,4,1,100,0,0,7,71,1,14,26500,1,12
2019,201901,926612,2019010087807,7430.4,2019009266121,120137,4,1,7430.4,0,0,2,19,6,6,640,0,0,7,71,1,10,4000,1,11
2019,201901,927076,2019010100543,6037.2,2019009270761,440037,4,1,6037.2,0,0,2,19,6,2,200,0,0,7,71,1,10,11200,1,11
2019,201901,928934,2019000001787,10062.0,2019009289341,180237,1,1,10216.8,0,0,2,58,6,1,100,0,0,11,114,1,10,49600,1,11
